WeatherTime,t-000h,t-006h,t-012h,t-018h,t-024h,t-030h,t-036h,t-042h,t-048h,t-054h,t-060h,t-066h,t-072h,t-078h,t-084h,t-090h,t-096h,t-102h,t-108h,t-114h,t-120h,t-126h,t-132h,t-138h,t-144h,t-150h,t-156h,t-162h,t-168h,t-174h,t-180h,t-186h,t-192h,t-198h
2018-04-06T18:00:00,,10,,10,,10.5555555556,10,10,8.88888888889,8.88888888889,8.88888888889,,7.77777777778,7.22222222222,,7.22222222222,,,,5,6.66666666667,6.66666666667,6.66666666667,6.11111111111,7.22222222222,7.22222222222,7.77777777778,,11.1111111111,11.1111111111,,8.33333333333,8.33333333333,7.77777777778
2018-04-07T00:00:00,11.6666666667,,11.6666666667,,11.6666666667,,12.2222222222,11.6666666667,11.6666666667,10.5555555556,10.5555555556,10.5555555556,,9.44444444444,8.88888888889,,8.88888888889,8.88888888889,8.88888888889,,8.88888888889,9.44444444444,9.44444444444,9.44444444444,8.88888888889,10,10,10.5555555556,,11.1111111111,11.1111111111,,,
2018-04-07T06:00:00,,12.2222222222,,11.1111111111,,11.1111111111,,12.7777777778,12.7777777778,12.7777777778,12.2222222222,12.2222222222,11.6666666667,,10,8.33333333333,,8.33333333333,8.33333333333,8.33333333333,,9.44444444444,10.5555555556,10.5555555556,10.5555555556,10,10.5555555556,10.5555555556,11.6666666667,,12.7777777778,12.7777777778,,
2018-04-07T12:00:00,15.5555555556,,15.5555555556,,15.5555555556,,15.5555555556,,15.5555555556,15.5555555556,15.5555555556,14.4444444444,14.4444444444,12.7777777778,,10.5555555556,8.88888888889,,8.88888888889,6.66666666667,6.66666666667,,10.5555555556,12.2222222222,12.2222222222,12.2222222222,11.6666666667,11.6666666667,11.6666666667,12.2222222222,,13.3333333333,13.3333333333,
2018-04-07T18:00:00,,17.7777777778,,16.1111111111,,15,,15,,16.1111111111,16.1111111111,16.1111111111,13.8888888889,13.8888888889,12.2222222222,,10,8.33333333333,,8.33333333333,,,,11.6666666667,12.7777777778,12.7777777778,12.7777777778,12.2222222222,12.2222222222,12.2222222222,,,13.8888888889,
2018-04-08T00:00:00,12.2222222222,,12.2222222222,,12.2222222222,,12.2222222222,,11.1111111111,,10.5555555556,10.5555555556,10.5555555556,11.6666666667,11.6666666667,11.6666666667,,9.44444444444,7.22222222222,,7.22222222222,6.11111111111,6.11111111111,,11.1111111111,11.6666666667,11.6666666667,11.6666666667,11.1111111111,10,10,,,
2018-04-08T06:00:00,,7.22222222222,,7.77777777778,,6.66666666667,,5.55555555556,,5,,4.44444444444,4.44444444444,4.44444444444,6.11111111111,6.11111111111,6.11111111111,,6.66666666667,5.55555555556,,5.55555555556,5.55555555556,5.55555555556,,10,10,10,10,9.44444444444,6.66666666667,6.66666666667,,
2018-04-08T12:00:00,3.33333333333,,3.88888888889,,5.55555555556,,2.22222222222,,1.66666666667,,1.66666666667,,0,0,0,1.66666666667,2.77777777778,2.77777777778,,5,5.55555555556,,5.55555555556,6.11111111111,6.11111111111,,8.33333333333,8.88888888889,8.88888888889,8.88888888889,7.77777777778,,,
2018-04-08T18:00:00,,3.33333333333,,2.77777777778,,1.11111111111,,1.66666666667,,2.22222222222,,2.22222222222,,2.22222222222,2.22222222222,2.22222222222,3.33333333333,5,5,,7.22222222222,7.77777777778,,7.77777777778,8.88888888889,8.88888888889,,8.88888888889,9.44444444444,9.44444444444,9.44444444444,8.33333333333,7.22222222222,6.66666666667
2018-04-09T00:00:00,4.44444444444,,4.44444444444,,3.88888888889,,4.44444444444,,3.33333333333,,2.22222222222,,3.88888888889,,3.88888888889,3.88888888889,3.88888888889,5.55555555556,7.22222222222,7.22222222222,,7.77777777778,8.33333333333,,8.33333333333,8.33333333333,8.33333333333,,8.33333333333,10,10,10,7.22222222222,
