WeatherTime,t-000h,t-006h,t-012h,t-018h,t-024h,t-030h,t-036h,t-042h,t-048h,t-054h,t-060h,t-066h,t-072h,t-078h,t-084h,t-090h,t-096h,t-102h,t-108h,t-114h,t-120h,t-126h,t-132h,t-138h,t-144h,t-150h,t-156h,t-162h,t-168h,t-174h,t-180h,t-186h,t-192h,t-198h
2018-04-04T00:00:00,,25,26.1111111111,,26.1111111111,26.6666666667,25.5555555556,,26.6666666667,25.5555555556,25.5555555556,25.5555555556,26.6666666667,26.6666666667,26.6666666667,26.6666666667,,26.1111111111,26.1111111111,,26.6666666667,26.6666666667,26.1111111111,26.1111111111,24.4444444444,,22.2222222222,,21.6666666667,,20.5555555556,20.5555555556,,
2018-04-04T06:00:00,18.3333333333,,18.3333333333,18.8888888889,,18.8888888889,19.4444444444,19.4444444444,,19.4444444444,20,20,20,20,20,20,20,,19.4444444444,19.4444444444,,19.4444444444,19.4444444444,18.8888888889,18.8888888889,17.2222222222,,15.5555555556,,15,,,,
2018-04-04T12:00:00,21.6666666667,21.6666666667,,21.1111111111,22.2222222222,,22.2222222222,22.2222222222,21.6666666667,,22.2222222222,22.2222222222,22.2222222222,22.2222222222,23.8888888889,23.8888888889,23.8888888889,23.3333333333,,23.8888888889,23.8888888889,,23.8888888889,23.8888888889,23.3333333333,23.3333333333,23.8888888889,,23.8888888889,,22.7777777778,,,
2018-04-04T18:00:00,22.7777777778,22.7777777778,22.7777777778,,20.5555555556,23.3333333333,,23.3333333333,23.3333333333,22.7777777778,,23.3333333333,23.3333333333,23.3333333333,23.3333333333,25,25,25,24.4444444444,,25,25,,25,25,24.4444444444,24.4444444444,26.1111111111,,26.1111111111,,25,,
2018-04-05T00:00:00,10,17.2222222222,17.7777777778,17.7777777778,,16.6666666667,18.3333333333,,18.3333333333,18.8888888889,17.7777777778,,18.3333333333,18.3333333333,18.3333333333,18.3333333333,20,20,20,20,,20.5555555556,20.5555555556,,20.5555555556,20.5555555556,20.5555555556,20.5555555556,22.2222222222,,22.2222222222,,21.6666666667,
2018-04-05T06:00:00,3.88888888889,10,7.77777777778,7.77777777778,7.77777777778,,8.88888888889,8.33333333333,,8.33333333333,9.44444444444,8.33333333333,,8.33333333333,8.33333333333,8.33333333333,8.33333333333,10,10,10,10.5555555556,,11.6666666667,11.6666666667,,11.6666666667,11.6666666667,12.7777777778,12.7777777778,15,,16.6666666667,,
2018-04-05T12:00:00,17.2222222222,17.2222222222,17.2222222222,16.6666666667,16.6666666667,16.6666666667,,16.6666666667,17.2222222222,,17.2222222222,17.7777777778,16.6666666667,,17.2222222222,16.6666666667,16.6666666667,16.6666666667,17.7777777778,17.7777777778,17.7777777778,18.8888888889,,19.4444444444,19.4444444444,,19.4444444444,19.4444444444,19.4444444444,19.4444444444,21.1111111111,,19.4444444444,
2018-04-05T18:00:00,,20,20,20,19.4444444444,19.4444444444,19.4444444444,,19.4444444444,20,,20,20,18.8888888889,,20,19.4444444444,19.4444444444,19.4444444444,20,20,20,21.1111111111,,21.6666666667,21.6666666667,,21.6666666667,21.6666666667,21.6666666667,21.6666666667,22.7777777778,,21.1111111111
2018-04-06T00:00:00,16.1111111111,,16.1111111111,16.1111111111,16.1111111111,15.5555555556,15.5555555556,15.5555555556,,15.5555555556,16.1111111111,,16.1111111111,16.1111111111,15.5555555556,,16.1111111111,15.5555555556,15.5555555556,15.5555555556,16.1111111111,16.1111111111,16.1111111111,17.2222222222,,17.7777777778,17.7777777778,,18.3333333333,18.3333333333,18.8888888889,18.8888888889,18.8888888889,
2018-04-06T06:00:00,,7.77777777778,,7.77777777778,7.77777777778,7.77777777778,7.22222222222,8.33333333333,8.33333333333,,7.22222222222,9.44444444444,,9.44444444444,9.44444444444,8.88888888889,,9.44444444444,8.88888888889,8.88888888889,8.88888888889,8.88888888889,9.44444444444,9.44444444444,10,,11.1111111111,11.1111111111,,11.1111111111,11.1111111111,13.3333333333,13.3333333333,
